,CreditScore,Geography,Gender,Age,Balance,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1681,644.0,S0,Male,38.0,123333.93,6.0,1.0,1.0,0.0,107210.59,0
1682,563.0,S2,Male,43.0,62397.41,3.0,2.0,1.0,0.0,92352.31,0
1683,664.0,S2,Male,43.0,129375.46,5.0,1.0,1.0,1.0,90682.68,0
1684,664.0,S1,Female,55.0,134395.77,3.0,1.0,1.0,0.0,95085.09,1
1685,632.0,S0,Male,42.0,130675.37,5.0,1.0,1.0,0.0,119068.34,0
1686,631.0,S0,Male,40.0,106079.93,3.0,1.0,1.0,0.0,131479.38,0
1687,604.0,S2,Female,42.0,113867.82,6.0,1.0,0.0,1.0,81988.23,0
1688,641.0,S0,Male,45.0,62397.41,6.0,2.0,0.0,1.0,82216.26,0
1689,664.0,S0,Male,38.0,62397.41,5.0,2.0,1.0,0.0,60882.55,0
1690,619.0,S0,Male,47.0,116560.78,4.0,1.0,1.0,0.0,136396.25,0
1691,622.0,S0,Male,39.0,135643.33,3.0,1.0,0.0,1.0,103917.95,0
1692,589.0,S1,Male,40.0,137786.39,6.0,2.0,1.0,0.0,75421.43,0
1693,658.0,S2,Male,48.0,123991.78,4.0,1.0,1.0,1.0,81434.74,0
1694,585.0,S2,Female,44.0,62397.41,3.0,2.0,1.0,1.0,103734.24,0
1695,611.0,S2,Male,39.0,62397.41,3.0,1.0,1.0,0.0,116960.52,0
1696,590.0,S2,Female,39.0,62397.41,6.0,2.0,1.0,0.0,106026.28,0
1697,613.0,S2,Male,34.0,132679.5,6.0,1.0,1.0,1.0,122404.64,0
1698,699.0,S2,Female,65.0,154749.02,6.0,1.0,1.0,1.0,141207.98,0
1699,753.0,S0,Female,43.0,137078.18,3.0,1.0,1.0,1.0,132625.18,0
1700,639.0,S1,Female,34.0,136499.83,3.0,1.0,0.0,0.0,137178.1,0
1701,638.0,S1,Male,45.0,120665.14,5.0,1.0,1.0,0.0,65955.66,0
1702,706.0,S0,Female,34.0,62397.41,5.0,2.0,1.0,1.0,85011.14,0
1703,682.0,S0,Female,54.0,62397.41,4.0,1.0,1.0,0.0,113088.6,1
1704,665.0,S0,Male,67.0,95857.58,5.0,1.0,1.0,1.0,84183.86,0
1705,753.0,S1,Male,47.0,119069.09,3.0,2.0,0.0,0.0,124714.7,0
1706,693.0,S1,Female,42.0,138676.5,6.0,1.0,1.0,1.0,134340.99,0
1707,688.0,S1,Male,49.0,110672.13,7.0,1.0,1.0,0.0,89172.27,0
1708,655.0,S2,Female,49.0,62397.41,3.0,2.0,1.0,1.0,58855.02,0
1709,618.0,S0,Male,35.0,62397.41,6.0,2.0,0.0,0.0,71366.67,0
1710,595.0,S2,Male,42.0,62397.41,6.0,3.0,1.0,1.0,62044.63,0
1711,602.0,S0,Male,35.0,62397.41,5.0,2.0,0.0,0.0,82410.93,0
1712,559.0,S0,Female,32.0,115081.96,5.0,1.0,0.0,1.0,125566.55,0
1713,550.0,S2,Female,40.0,120539.46,4.0,1.0,1.0,1.0,95872.02,0
1714,666.0,S1,Male,31.0,119166.78,2.0,1.0,0.0,0.0,123465.75,0
1715,714.0,S2,Female,39.0,62397.41,6.0,2.0,1.0,0.0,107238.03,0
1716,625.0,S0,Male,37.0,106378.32,3.0,2.0,0.0,1.0,60609.38,0
1717,548.0,S0,Male,40.0,114713.12,7.0,2.0,0.0,0.0,108356.07,0
1718,636.0,S1,Female,37.0,139879.14,6.0,1.0,1.0,0.0,74698.16,0
1719,565.0,S1,Female,42.0,123868.65,4.0,2.0,0.0,0.0,71961.17,0
1720,684.0,S1,Male,40.0,129434.1,2.0,1.0,0.0,1.0,84728.25,0
1721,682.0,S2,Female,43.0,108700.76,5.0,2.0,0.0,0.0,105512.76,0
1722,753.0,S0,Male,29.0,62397.41,6.0,1.0,1.0,1.0,86648.4,0
1723,684.0,S1,Female,44.0,144064.0,3.0,2.0,1.0,0.0,120980.33,0
1724,614.0,S0,Male,35.0,62397.41,5.0,1.0,0.0,0.0,112545.24,0
1725,620.0,S0,Male,40.0,62397.41,7.0,2.0,1.0,0.0,85418.73,0
1726,653.0,S0,Male,40.0,62397.41,6.0,2.0,1.0,0.0,61907.47,0
1727,616.0,S1,Female,37.0,91452.81,5.0,1.0,1.0,0.0,137496.92,0
1728,584.0,S0,Male,48.0,62397.41,3.0,2.0,1.0,1.0,85555.86,0
1729,706.0,S1,Male,39.0,123150.21,4.0,2.0,0.0,1.0,105697.11,0
1730,609.0,S0,Male,38.0,62397.41,3.0,2.0,0.0,0.0,58425.99,0
1731,612.0,S2,Female,41.0,120870.11,5.0,1.0,1.0,1.0,123683.24,0
1732,574.0,S0,Male,34.0,138936.19,3.0,1.0,1.0,0.0,135378.09,0
1733,579.0,S2,Male,46.0,120520.74,3.0,2.0,0.0,0.0,131696.94,0
1734,643.0,S2,Female,36.0,62397.41,5.0,2.0,0.0,0.0,62635.91,0
1735,612.0,S0,Male,45.0,62397.41,4.0,2.0,1.0,0.0,60164.89,0
1736,630.0,S2,Male,59.0,139280.65,3.0,1.0,0.0,1.0,92766.43,0
1737,552.0,S0,Male,37.0,104204.95,3.0,1.0,1.0,1.0,116220.2,0
1738,583.0,S2,Male,47.0,62397.41,6.0,2.0,0.0,0.0,84037.57,0
1739,705.0,S2,Male,44.0,110663.93,7.0,1.0,1.0,1.0,89730.9,0
1740,590.0,S0,Male,39.0,62397.41,4.0,2.0,0.0,1.0,82626.54,0
1741,641.0,S1,Female,39.0,126267.11,4.0,2.0,1.0,0.0,86836.08,0
1742,536.0,S0,Male,37.0,62397.41,5.0,2.0,1.0,0.0,97330.25,0
1743,684.0,S0,Male,40.0,143454.96,5.0,2.0,1.0,0.0,134595.85,0
1744,525.0,S2,Male,34.0,149078.84,3.0,1.0,1.0,1.0,74644.7,0
1745,602.0,S2,Female,66.0,62397.41,7.0,2.0,1.0,1.0,112739.66,0
1746,670.0,S0,Female,40.0,62397.41,4.0,1.0,1.0,1.0,122098.11,0
1747,636.0,S0,Female,42.0,62397.41,4.0,2.0,1.0,0.0,124876.88,0
1748,683.0,S0,Female,41.0,62397.41,5.0,1.0,1.0,0.0,87466.96,0
1749,753.0,S0,Female,38.0,115819.89,5.0,1.0,1.0,0.0,109340.31,0
1750,566.0,S2,Female,47.0,62397.41,3.0,2.0,1.0,1.0,92615.27,0
1751,726.0,S2,Female,45.0,62397.41,3.0,1.0,1.0,0.0,64527.3,1
1752,753.0,S0,Male,35.0,62397.41,4.0,2.0,1.0,1.0,62789.0,0
1753,672.0,S2,Female,38.0,62397.41,5.0,1.0,0.0,0.0,89917.28,0
1754,615.0,S0,Female,32.0,62397.41,3.0,2.0,1.0,1.0,134400.28,0
1755,718.0,S0,Male,32.0,135841.82,7.0,1.0,1.0,1.0,95324.55,0
1756,603.0,S2,Male,39.0,62397.41,6.0,2.0,1.0,1.0,84357.18,0
1757,664.0,S1,Male,45.0,146175.01,6.0,2.0,1.0,1.0,81016.55,0
1758,566.0,S0,Female,37.0,62397.41,5.0,2.0,0.0,1.0,141866.23,0
1759,732.0,S2,Male,63.0,138722.88,5.0,1.0,1.0,1.0,88451.6,0
1760,672.0,S0,Male,41.0,140514.27,4.0,1.0,1.0,1.0,142417.77,0
1761,647.0,S0,Male,34.0,62397.41,4.0,2.0,1.0,0.0,59636.82,0
1762,605.0,S0,Male,39.0,62397.41,3.0,1.0,1.0,1.0,134488.8,0
1763,695.0,S0,Male,39.0,114232.96,3.0,1.0,1.0,1.0,95777.85,0
1764,582.0,S1,Male,42.0,132557.89,6.0,3.0,1.0,0.0,101765.38,1
1765,504.0,S1,Female,59.0,131584.01,3.0,1.0,0.0,1.0,70224.05,0
1766,742.0,S2,Male,36.0,109559.01,6.0,1.0,0.0,1.0,61943.08,0
1767,627.0,S0,Male,29.0,126989.94,6.0,1.0,0.0,0.0,132275.93,0
1768,647.0,S0,Male,42.0,62397.41,4.0,2.0,1.0,0.0,85795.19,0
1769,648.0,S2,Female,35.0,62397.41,6.0,2.0,0.0,1.0,83756.03,0
1770,663.0,S1,Male,44.0,93598.38,6.0,2.0,1.0,0.0,112343.06,0
1771,701.0,S1,Female,35.0,107982.29,4.0,1.0,0.0,1.0,66692.51,0
1772,617.0,S0,Female,47.0,62397.41,6.0,2.0,1.0,0.0,139894.96,0
1773,578.0,S0,Female,44.0,62397.41,3.0,2.0,1.0,1.0,112727.73,0
1774,496.0,S1,Male,47.0,104427.74,5.0,2.0,0.0,0.0,73193.59,0
1775,535.0,S2,Female,45.0,62397.41,5.0,2.0,0.0,0.0,112918.23,0
1776,740.0,S0,Male,42.0,62397.41,6.0,2.0,1.0,0.0,70487.47,0
1777,557.0,S2,Male,42.0,62397.41,4.0,2.0,1.0,1.0,127549.66,0
1778,679.0,S0,Female,38.0,62397.41,6.0,2.0,0.0,0.0,121584.51,0
1779,568.0,S1,Female,37.0,130259.58,6.0,2.0,1.0,1.0,67434.27,0
1780,691.0,S0,Female,39.0,99784.36,3.0,1.0,1.0,0.0,66083.83,0
1781,731.0,S1,Male,47.0,110390.81,6.0,2.0,0.0,0.0,102980.82,0
1782,560.0,S0,Female,37.0,118616.6,5.0,2.0,1.0,1.0,72929.88,0
1783,526.0,S1,Female,33.0,150017.16,4.0,2.0,0.0,0.0,134688.15,0
1784,512.0,S0,Male,44.0,99439.64,6.0,3.0,1.0,1.0,136431.22,1
1785,745.0,S2,Male,46.0,124271.35,6.0,2.0,1.0,0.0,119444.33,0
1786,655.0,S0,Female,47.0,129780.04,5.0,2.0,1.0,1.0,141453.84,0
1787,658.0,S2,Female,37.0,62397.41,5.0,2.0,0.0,1.0,63464.44,0
1788,676.0,S2,Male,43.0,62397.41,4.0,2.0,0.0,1.0,98116.07,0
1789,666.0,S0,Female,39.0,62397.41,6.0,2.0,0.0,1.0,63994.62,0
1790,655.0,S2,Female,37.0,62397.41,5.0,2.0,0.0,1.0,90952.09,0
1791,646.0,S0,Male,40.0,62397.41,6.0,2.0,1.0,1.0,81581.36,0
1792,686.0,S1,Male,42.0,126739.13,4.0,1.0,1.0,0.0,82344.99,0
1793,645.0,S0,Female,35.0,62397.41,4.0,1.0,1.0,0.0,79412.14,0
1794,537.0,S0,Female,37.0,62397.41,3.0,2.0,0.0,0.0,115208.55,0
1795,753.0,S0,Male,40.0,113688.74,6.0,1.0,1.0,1.0,59118.68,0
1796,691.0,S0,Male,42.0,62397.41,5.0,2.0,1.0,0.0,66144.29,0
1797,701.0,S1,Female,39.0,131118.69,6.0,2.0,0.0,0.0,77509.37,0
1798,650.0,S0,Female,61.0,126885.32,7.0,1.0,0.0,1.0,85573.95,0
1799,500.0,S0,Female,41.0,62397.41,4.0,2.0,1.0,0.0,84885.57,0
1800,601.0,S0,Male,42.0,92232.58,6.0,1.0,1.0,1.0,138855.8,0
1801,601.0,S1,Female,45.0,142017.91,5.0,1.0,1.0,1.0,113547.82,0
1802,695.0,S0,Male,37.0,124327.53,4.0,2.0,0.0,1.0,118771.92,0
1803,671.0,S0,Male,35.0,126835.11,4.0,1.0,1.0,1.0,80574.13,0
1804,628.0,S1,Male,40.0,159103.11,4.0,1.0,1.0,1.0,74572.48,0
1805,671.0,S1,Female,35.0,103861.59,6.0,2.0,0.0,0.0,74696.7,0
1806,629.0,S1,Female,52.0,120988.8,3.0,1.0,1.0,0.0,59267.94,1
1807,647.0,S2,Female,46.0,129352.21,4.0,2.0,1.0,1.0,98274.97,0
1808,588.0,S1,Male,39.0,123913.56,3.0,1.0,1.0,1.0,66912.04,0
1809,648.0,S0,Female,46.0,62397.41,4.0,3.0,1.0,0.0,106431.76,1
1810,571.0,S0,Male,39.0,121410.55,4.0,1.0,1.0,1.0,62940.98,0
1811,691.0,S0,Male,32.0,62397.41,3.0,3.0,1.0,1.0,77871.68,0
1812,634.0,S0,Female,48.0,119394.18,5.0,2.0,1.0,1.0,116505.81,0
1813,731.0,S0,Female,37.0,106512.54,5.0,1.0,1.0,0.0,137606.51,0
1814,641.0,S2,Female,37.0,62397.41,6.0,2.0,1.0,0.0,116342.94,0
1815,753.0,S2,Male,31.0,62397.41,4.0,1.0,1.0,1.0,118857.93,0
1816,669.0,S1,Male,34.0,122481.87,4.0,2.0,1.0,0.0,85336.93,0
1817,631.0,S1,Male,48.0,123244.99,7.0,3.0,1.0,0.0,121872.73,1
1818,705.0,S0,Male,46.0,62397.41,5.0,2.0,1.0,1.0,82020.18,0
1819,627.0,S1,Male,35.0,121436.72,5.0,2.0,1.0,1.0,72169.92,0
1820,697.0,S0,Female,39.0,62397.41,3.0,2.0,1.0,0.0,81556.26,0
1821,636.0,S0,Male,29.0,126555.08,5.0,1.0,1.0,1.0,74667.38,0
1822,609.0,S0,Male,37.0,62397.41,6.0,2.0,0.0,0.0,58869.48,0
1823,661.0,S2,Female,40.0,62397.41,6.0,2.0,0.0,0.0,130163.48,0
1824,644.0,S0,Male,43.0,62397.41,3.0,2.0,1.0,0.0,94636.49,0
1825,569.0,S0,Female,34.0,134902.83,3.0,1.0,1.0,0.0,78665.18,0
1826,653.0,S0,Female,32.0,117933.16,4.0,1.0,1.0,0.0,124903.35,0
1827,700.0,S0,Female,44.0,112899.68,6.0,1.0,1.0,0.0,110237.98,0
1828,626.0,S2,Male,50.0,62397.41,7.0,2.0,1.0,1.0,119157.06,0
1829,600.0,S0,Male,42.0,134101.14,3.0,1.0,0.0,1.0,95187.68,0
1830,631.0,S2,Male,57.0,62397.41,5.0,2.0,0.0,1.0,129750.78,0
1831,558.0,S2,Female,43.0,62397.41,2.0,2.0,1.0,0.0,97867.32,0
1832,569.0,S0,Female,44.0,119873.07,5.0,1.0,1.0,0.0,80466.56,0
1833,678.0,S0,Male,39.0,127689.96,6.0,1.0,0.0,1.0,72847.07,0
1834,753.0,S2,Female,65.0,62397.41,5.0,1.0,1.0,1.0,57816.74,0
1835,685.0,S0,Male,41.0,62397.41,5.0,1.0,1.0,1.0,63115.44,0
1836,613.0,S0,Male,37.0,62397.41,5.0,1.0,1.0,0.0,72560.22,0
1837,553.0,S1,Female,49.0,121749.17,3.0,1.0,1.0,0.0,94954.4,1
1838,604.0,S1,Male,38.0,134909.64,6.0,2.0,1.0,0.0,132535.69,0
1839,548.0,S0,Male,40.0,127059.67,5.0,1.0,1.0,0.0,111709.02,0
1840,632.0,S0,Female,68.0,123351.8,2.0,1.0,1.0,1.0,125639.55,0
1841,690.0,S2,Female,32.0,105420.65,6.0,1.0,0.0,0.0,114478.75,0
1842,642.0,S0,Male,42.0,148121.1,4.0,2.0,1.0,0.0,141742.94,0
1843,692.0,S2,Male,52.0,62397.41,6.0,2.0,0.0,1.0,133687.53,0
1844,583.0,S0,Female,42.0,62397.41,5.0,2.0,1.0,0.0,139934.17,0
1845,559.0,S2,Female,39.0,138408.57,4.0,1.0,0.0,0.0,142203.36,0
1846,712.0,S2,Male,43.0,62397.41,6.0,2.0,1.0,0.0,118589.1,0
1847,726.0,S2,Male,28.0,62397.41,4.0,2.0,1.0,1.0,94475.93,0
1848,660.0,S0,Male,40.0,62397.41,5.0,2.0,1.0,1.0,90823.45,0
1849,665.0,S1,Male,42.0,144339.94,5.0,2.0,1.0,1.0,115151.89,0
1850,701.0,S0,Female,47.0,62397.41,5.0,2.0,0.0,0.0,120047.14,0
1851,642.0,S1,Female,51.0,119016.6,4.0,1.0,0.0,0.0,128204.7,1
1852,614.0,S0,Female,42.0,62397.41,4.0,2.0,1.0,1.0,127049.4,0
1853,641.0,S0,Male,45.0,138020.28,4.0,1.0,1.0,0.0,103459.04,0
1854,602.0,S1,Female,45.0,145846.07,7.0,1.0,1.0,0.0,99276.02,0
1855,630.0,S2,Male,32.0,117122.19,6.0,1.0,1.0,0.0,101909.9,0
1856,701.0,S2,Male,44.0,62397.41,2.0,2.0,0.0,1.0,72082.05,0
1857,595.0,S2,Male,46.0,62397.41,7.0,2.0,0.0,0.0,80236.76,0
1858,588.0,S1,Female,54.0,139049.58,3.0,1.0,1.0,0.0,137216.31,1
1859,735.0,S1,Male,45.0,106530.01,4.0,2.0,1.0,1.0,84967.69,0
1860,698.0,S1,Female,39.0,91550.36,5.0,1.0,1.0,0.0,95899.8,0
1861,642.0,S1,Male,37.0,134085.1,3.0,2.0,1.0,1.0,132244.09,0
1862,581.0,S0,Female,48.0,62397.41,4.0,2.0,0.0,0.0,57865.72,0
1863,676.0,S0,Male,46.0,145777.99,3.0,2.0,1.0,0.0,113084.34,0
1864,671.0,S0,Male,37.0,127596.95,4.0,1.0,0.0,0.0,75010.63,0
1865,528.0,S1,Male,44.0,116126.87,5.0,2.0,0.0,0.0,107667.82,0
1866,613.0,S0,Female,37.0,116618.23,4.0,1.0,0.0,1.0,141165.89,0
1867,727.0,S0,Male,38.0,62397.41,3.0,2.0,1.0,1.0,77145.07,0
1868,641.0,S2,Male,33.0,62397.41,6.0,2.0,1.0,1.0,114918.19,0
1869,722.0,S0,Female,38.0,115696.89,4.0,2.0,1.0,1.0,65137.94,0
1870,601.0,S0,Male,39.0,62397.41,5.0,2.0,1.0,1.0,90405.92,0
1871,579.0,S0,Male,41.0,62397.41,3.0,2.0,0.0,0.0,61151.97,0
1872,536.0,S2,Male,32.0,62397.41,4.0,2.0,1.0,0.0,89970.7,0
1873,527.0,S0,Male,55.0,111310.29,5.0,1.0,0.0,1.0,90831.48,0
1874,632.0,S1,Male,37.0,134432.11,6.0,1.0,1.0,0.0,93067.55,0
1875,753.0,S0,Female,49.0,131406.36,6.0,1.0,1.0,0.0,76359.57,0
1876,665.0,S2,Female,52.0,62397.41,5.0,1.0,1.0,0.0,104117.37,1
1877,537.0,S0,Female,36.0,62397.41,6.0,1.0,1.0,0.0,138252.0,0
1878,565.0,S0,Female,63.0,127155.21,2.0,1.0,1.0,1.0,114705.94,0
1879,572.0,S1,Male,44.0,119327.87,7.0,2.0,1.0,1.0,136277.05,0
1880,504.0,S0,Female,39.0,62397.41,5.0,2.0,1.0,0.0,109613.46,0
1881,665.0,S2,Female,38.0,129161.56,4.0,1.0,0.0,0.0,115668.1,0
1882,524.0,S1,Female,43.0,154119.05,4.0,1.0,1.0,0.0,136465.5,0
1883,635.0,S2,Male,40.0,98499.38,6.0,1.0,1.0,1.0,86466.58,0
1884,568.0,S1,Female,42.0,128049.18,3.0,2.0,1.0,1.0,112109.09,0
1885,658.0,S1,Male,37.0,119708.59,4.0,1.0,1.0,1.0,139815.72,0
1886,576.0,S0,Male,45.0,112777.96,3.0,1.0,0.0,0.0,94392.18,0
1887,603.0,S1,Female,38.0,115825.52,3.0,2.0,0.0,1.0,82608.74,0
1888,707.0,S2,Male,39.0,62397.41,3.0,2.0,1.0,1.0,132680.3,0
1889,686.0,S1,Female,42.0,148262.92,6.0,2.0,0.0,0.0,104182.94,0
1890,660.0,S2,Female,36.0,126515.52,6.0,2.0,1.0,0.0,127512.46,0
1891,572.0,S0,Male,37.0,62397.41,3.0,2.0,0.0,0.0,94965.48,0
1892,672.0,S0,Male,42.0,62397.41,6.0,2.0,1.0,1.0,57577.82,0
1893,720.0,S0,Male,42.0,100225.51,4.0,1.0,1.0,0.0,93969.19,0
1894,709.0,S0,Male,34.0,62397.41,3.0,2.0,1.0,1.0,138501.46,0
1895,722.0,S1,Male,35.0,146663.75,5.0,2.0,1.0,1.0,104733.14,0
1896,622.0,S1,Male,39.0,82554.74,3.0,2.0,0.0,1.0,80251.27,0
1897,661.0,S1,Male,38.0,113914.85,5.0,1.0,0.0,0.0,102672.46,0
1898,729.0,S0,Male,37.0,121604.22,5.0,1.0,1.0,1.0,134996.25,0
1899,702.0,S1,Male,32.0,132532.68,3.0,1.0,0.0,1.0,69428.94,0
1900,668.0,S2,Male,53.0,118217.51,3.0,2.0,0.0,0.0,68793.33,0
1901,603.0,S0,Female,60.0,118219.98,4.0,2.0,0.0,1.0,110902.99,0
1902,575.0,S0,Male,32.0,120742.26,3.0,1.0,1.0,0.0,95640.06,0
1903,632.0,S0,Male,46.0,62397.41,2.0,2.0,1.0,0.0,69354.3,0
1904,688.0,S0,Female,35.0,62397.41,5.0,2.0,1.0,0.0,123107.87,0
1905,624.0,S0,Male,47.0,62397.41,3.0,1.0,1.0,1.0,62151.45,0
1906,557.0,S0,Female,49.0,62397.41,2.0,1.0,1.0,0.0,93663.02,0
1907,667.0,S1,Male,50.0,127316.65,7.0,1.0,1.0,1.0,139624.61,0
1908,706.0,S0,Male,70.0,118946.23,4.0,1.0,1.0,1.0,118325.87,0
1909,606.0,S0,Male,64.0,103886.21,5.0,2.0,1.0,1.0,119734.15,0
1910,525.0,S0,Male,39.0,121500.78,5.0,2.0,0.0,0.0,105655.06,0
1911,709.0,S1,Female,49.0,113809.42,4.0,2.0,1.0,0.0,135131.76,0
1912,653.0,S2,Male,40.0,62397.41,4.0,2.0,1.0,1.0,132480.28,0
1913,696.0,S0,Male,40.0,62397.41,5.0,2.0,1.0,0.0,90634.22,0
1914,628.0,S1,Female,39.0,147117.17,4.0,2.0,0.0,0.0,95867.54,0
1915,570.0,S0,Female,39.0,62397.41,5.0,2.0,1.0,1.0,58091.29,0
1916,718.0,S0,Male,40.0,62397.41,3.0,2.0,1.0,1.0,91378.66,0
1917,580.0,S0,Female,40.0,109609.66,4.0,1.0,1.0,0.0,136005.62,0
1918,622.0,S0,Male,41.0,139098.75,3.0,1.0,1.0,1.0,87975.13,0
1919,673.0,S1,Female,46.0,118097.83,7.0,1.0,0.0,0.0,88471.83,0
1920,649.0,S0,Female,57.0,109227.3,6.0,1.0,1.0,1.0,116893.34,0
1921,555.0,S0,Male,37.0,126863.22,3.0,2.0,1.0,0.0,79086.78,0
1922,580.0,S0,Male,37.0,99115.08,6.0,2.0,1.0,1.0,68992.94,0
1923,544.0,S0,Male,37.0,62397.41,4.0,2.0,1.0,0.0,64043.08,0
1924,594.0,S2,Male,37.0,125151.83,6.0,2.0,0.0,0.0,78965.51,0
1925,726.0,S1,Male,42.0,127791.9,7.0,2.0,0.0,1.0,130631.27,0
1926,709.0,S1,Female,47.0,143895.43,3.0,2.0,1.0,0.0,131665.04,0
1927,692.0,S0,Male,49.0,134104.39,5.0,2.0,1.0,0.0,126664.54,0
1928,561.0,S1,Female,44.0,131911.22,4.0,1.0,1.0,0.0,102873.71,0
1929,691.0,S0,Female,58.0,62397.41,5.0,1.0,1.0,0.0,65155.22,1
1930,708.0,S0,Male,32.0,62397.41,5.0,2.0,1.0,1.0,126861.89,0
1931,620.0,S0,Female,43.0,127328.85,6.0,2.0,0.0,0.0,130164.32,0
1932,753.0,S1,Male,42.0,89991.07,4.0,1.0,1.0,1.0,117026.87,0
1933,573.0,S0,Female,49.0,132719.38,3.0,1.0,1.0,1.0,78925.26,0
1934,720.0,S0,Male,32.0,62397.41,6.0,2.0,1.0,0.0,83580.83,0
1935,593.0,S0,Male,39.0,62397.41,5.0,2.0,1.0,1.0,133094.91,0
1936,639.0,S0,Male,35.0,158597.91,6.0,2.0,1.0,0.0,92880.17,0
1937,663.0,S1,Female,36.0,123758.06,4.0,1.0,0.0,1.0,92704.15,0
1938,606.0,S0,Female,48.0,62397.41,5.0,1.0,1.0,0.0,90517.52,1
1939,671.0,S1,Female,61.0,111835.07,7.0,2.0,1.0,1.0,66706.53,0
1940,607.0,S0,Female,30.0,115486.81,5.0,1.0,1.0,1.0,73049.53,0
1941,549.0,S1,Female,57.0,139854.76,6.0,2.0,1.0,0.0,100528.0,1
1942,637.0,S2,Female,45.0,62397.41,4.0,2.0,1.0,0.0,72806.9,0
1943,703.0,S0,Female,37.0,121630.84,5.0,2.0,1.0,0.0,120252.72,0
1944,753.0,S0,Male,37.0,128739.93,5.0,2.0,1.0,1.0,133456.24,0
1945,601.0,S2,Male,39.0,111845.31,6.0,1.0,1.0,0.0,74316.18,0
1946,700.0,S0,Female,43.0,127268.23,3.0,2.0,1.0,1.0,137346.79,0
1947,621.0,S0,Male,45.0,136163.47,3.0,2.0,0.0,1.0,127342.65,0
1948,617.0,S0,Female,44.0,62397.41,5.0,2.0,1.0,1.0,116721.3,0
1949,706.0,S0,Female,44.0,62397.41,7.0,2.0,0.0,1.0,86959.91,0
1950,642.0,S1,Female,39.0,104878.54,6.0,2.0,0.0,1.0,141642.75,0
1951,671.0,S2,Male,45.0,62397.41,6.0,2.0,1.0,0.0,134328.43,0
1952,574.0,S1,Female,35.0,138926.85,4.0,1.0,0.0,0.0,84809.87,0
1953,675.0,S1,Female,64.0,117863.67,4.0,1.0,0.0,0.0,117834.91,1
1954,642.0,S0,Male,46.0,144402.78,3.0,1.0,0.0,1.0,64145.85,0
1955,585.0,S0,Male,43.0,104978.31,6.0,1.0,0.0,0.0,138688.54,0
1956,580.0,S2,Female,39.0,135202.8,5.0,1.0,0.0,0.0,141021.74,0
1957,672.0,S1,Female,45.0,131368.75,5.0,3.0,1.0,0.0,120859.71,1
1958,590.0,S0,Male,55.0,131871.44,4.0,2.0,1.0,1.0,81005.65,0
1959,607.0,S2,Male,42.0,148671.59,4.0,1.0,0.0,1.0,59791.37,0
1960,644.0,S2,Male,43.0,131837.67,6.0,1.0,1.0,1.0,104448.61,0
1961,690.0,S2,Female,44.0,62397.41,4.0,2.0,1.0,0.0,113752.59,0
1962,621.0,S2,Male,48.0,62397.41,6.0,2.0,1.0,1.0,83321.59,0
1963,582.0,S1,Male,33.0,103865.91,5.0,2.0,1.0,0.0,128765.0,0
1964,555.0,S0,Male,39.0,125508.28,3.0,1.0,1.0,1.0,132613.29,0
1965,580.0,S1,Female,34.0,117593.35,7.0,2.0,1.0,0.0,123151.3,0
1966,552.0,S1,Male,34.0,93402.57,6.0,2.0,1.0,0.0,119993.79,0
1967,555.0,S2,Female,41.0,62397.41,5.0,2.0,1.0,1.0,100969.93,0
1968,751.0,S0,Male,62.0,124600.46,5.0,1.0,0.0,1.0,80100.45,0
1969,651.0,S2,Female,42.0,62397.41,4.0,2.0,1.0,0.0,76318.73,0
1970,566.0,S2,Female,68.0,62397.41,4.0,2.0,1.0,1.0,126055.22,0
1971,706.0,S1,Male,45.0,128839.08,3.0,2.0,1.0,1.0,126708.96,0
1972,585.0,S1,Male,48.0,131439.57,4.0,1.0,1.0,1.0,71728.1,0
1973,623.0,S2,Male,37.0,131158.41,6.0,2.0,1.0,1.0,102823.37,0
1974,691.0,S0,Male,45.0,90908.74,3.0,2.0,0.0,1.0,136343.42,0
1975,565.0,S0,Female,39.0,62397.41,6.0,2.0,0.0,1.0,119374.64,0
1976,596.0,S1,Female,34.0,121980.39,6.0,1.0,1.0,1.0,121749.66,0
1977,649.0,S2,Male,62.0,130106.03,5.0,2.0,0.0,1.0,138415.13,0
1978,695.0,S0,Female,34.0,113483.01,5.0,2.0,0.0,1.0,123138.25,0
1979,662.0,S0,Male,44.0,137063.15,4.0,1.0,0.0,1.0,119567.73,0
1980,688.0,S0,Female,44.0,128331.81,5.0,1.0,1.0,1.0,78680.83,0
1981,588.0,S0,Male,42.0,62397.41,5.0,2.0,1.0,1.0,89091.59,0
1982,648.0,S0,Female,39.0,62397.41,5.0,2.0,1.0,1.0,99158.22,0
1983,668.0,S0,Female,36.0,132848.22,6.0,1.0,1.0,1.0,73733.32,0
1984,655.0,S0,Male,36.0,62397.41,5.0,2.0,1.0,0.0,103645.43,0
1985,650.0,S1,Male,67.0,125087.78,6.0,1.0,1.0,1.0,79608.63,0
1986,676.0,S0,Male,34.0,111996.81,5.0,1.0,0.0,0.0,114327.02,0
1987,538.0,S0,Female,35.0,133663.44,4.0,1.0,1.0,1.0,66864.45,0
1988,639.0,S0,Male,52.0,62397.41,3.0,1.0,0.0,0.0,80183.8,0
1989,535.0,S1,Male,43.0,122836.98,6.0,2.0,1.0,1.0,61833.63,0
